time_range,route,speed,carsnum
15,双黄路,38.44999147892064,26
15,G108辅路,38.4726507807785,20
15,荷韵东路,38.80128014215483,19
15,麓山大道1段,38.96140498754741,294
15,,39.71847500249935,52
15,华阳绕城路,40.089768191678544,119
15,滨江路,40.15650784970467,54
15,梓州大道辅路,40.178178266615376,261
15,沈阳路西段,40.51444618047151,129
15,G108(牧华路三段),40.84684625718237,595
15,天府大道南二段辅路,40.99814779573013,38
15,祥鹤二街,41.97522284575906,69
15,天府大道南一段辅路,42.52407858790725,87
15,武汉路西段辅路,42.69096958254568,139
15,正兴湾大桥,43.35938389566561,93
15,新码头街2号,43.63280480893913,23
15,华府大道3段,43.71045620518749,64
15,梓州大道,43.74577551681296,168
15,蓉府一路,44.07085567411204,9
15,东山大道1段,44.22739644599091,11
15,天府大道南段,44.37291489019114,143
15,回龙寺路,44.43194722712222,9
15,剑南大道南段辅路,45.05272231507352,338
15,钟灵路,45.2248076801116,23
15,长顺大道一段,45.53507013066096,141
15,物联大道,45.618698997720834,8
15,红星路南延线,45.70457873977775,194
15,剑南大道南一段,46.60450474997855,315
15,万顺路二段,47.14949578193334,18
15,正公路,47.78310697910746,76
15,G213(沈阳路西段),49.13748146180961,52
15,梓州大道南一段,49.22640166852575,129
15,G213(成仁路),49.397824150137446,57
15,剑南大道南一段辅路,49.516483123294165,195
15,温家山路,50.82537652560833,17
15,双兴大道,50.8482198087029,23
15,武汉路西段,52.07584220332281,126
15,G108(牧华路二段),52.28519743036788,105
15,剑南大道南段,53.31982219669152,434
15,梓州大道南一段辅路,53.510799414100575,58
15,天府大道南一段,55.497843418338384,102
15,绿野路二段,55.535366866751566,16
15,益州大道南一段,57.11070861485578,38
15,正公路辅路,57.27577510250031,32
15,X062(剑南大道南段),58.18966322878965,58
15,华府大道四段,58.58711837276788,25
15,天府大道南二段,58.95149073459464,56
15,武汉路东段,61.23882345699621,8
15,协中路,63.141235196247,100
15,锦江西43路,63.66090029521027,32
15,黄龙大道一段,66.43300868820297,45
15,黄龙大道1段,70.11931653307674,43
16,正北中街33号,4.08793450485,16
16,正北中街31号,5.3537347725875,8
16,云龙路,5.612953798845642,18
16,正北中街37号,6.123441416612501,16
16,正北上街102号,6.149916050666668,12
16,府河路1段-95号,9.0394961516,24
16,正东上街66号,10.083780700815687,51
16,正西街57号,10.548597550727273,11
16,荷香路一段,11.6209276864125,8
16,正北上街82号-附1号,11.6593501149,8
16,正东上街166号,11.666369680652172,23
16,正大街23,11.906138187422222,9
16,正北中街35号,11.95359719763125,16
16,富民路2段-52,12.0323444169625,8
16,丁字街28号,12.174845425053848,26
16,丁字街18号,12.581079048,14
16,正西街147号,12.9410688549125,8
16,正北中街64号,13.133819838254544,11
16,华阳大道2段-218号,13.226507805710254,39
16,府河路二段,13.25950194356507,48
16,广宁路,13.310740312512502,94
16,正北中街68号,13.39760957612,10
16,正东上街153号,13.66964919243902,41
16,正东上街170号,13.692451251870002,20
16,正西街51号,13.811962653175,8
16,水津街110,14.001117142513635,22
16,正西街2号,14.182174348666354,107
16,华新中街97号,14.184423241309675,31
16,正东下街120号,14.394303561649997,28
16,华阳大道3段-147号,14.48193971865,10
16,祥鹤一街,14.774603853322915,24
16,正东上街57号,14.821400986281628,49
16,富民路3段,14.954131173025004,12
16,美岸路一段,14.978230836071072,31
16,正西街49号,15.01094507676154,13
16,政府街41,15.111538339068888,15
16,正北中街2号,15.182803775278703,54
16,正西街68号,15.2185268781,18
16,藕塘新街76,15.391627672229168,12
16,府河路3段,15.42805165339326,100
16,正大街61,15.47729028078333,12
16,张家巷5号,15.738976921897065,51
16,广都上街193,15.81327842077143,14
16,中兴上街239号,16.1688276683,15
16,府河路1段-73-、71号,16.215569461751407,107
16,藕塘街117,16.28131833322308,13
16,华阳大道4段-200,16.440968453842856,14
16,湾河街,16.48355068078654,13
16,通济桥下街108,16.60928834454914,58
16,正北上街80号,16.866923947483333,24
16,海昌路,16.973735302508704,134
16,天明塘街,17.011321817747056,34
16,府河路1段-54-、56号,17.051384647525,60
16,协和上街127,17.271469050805003,10
16,正西街39号,17.343783558913152,38
16,正西街42号,17.40338849221579,19
16,瑞祥西街,17.561246116219667,25
16,协和上街275,17.59343062456042,16
16,华阳大道3段-159号,17.622353407287186,39
16,正西街231号,17.644365003677777,9
16,二江路2段-121号,17.74912180771111,18
16,南湖路102,17.93511964960606,11
16,广都上街49号,17.973258446296,25
16,华阳大道3段,18.0030336345027,37
16,梓林巷,18.04510093758681,12
16,通济桥下街198,18.09943396519268,164
16,华阳大道2段-230,18.232105656389407,85
16,广都中街239号,18.250067554008,75
16,祥鹤四街,18.459382878891272,21
16,正西街60号,18.532403912583952,27
16,华阳大道3段-191号,18.665676810272416,29
16,华阳大道4段-311号,18.790438523527783,54
16,湾河西街119,19.105843297268752,8
16,正北上街85号-、83号-、81号,19.37027866776667,9
16,雅和街,19.38753983846667,9
16,正东上街157号,19.58843135084444,9
16,正东上街181号,19.620666465580005,50
16,正东上街3,19.676318607111767,51
16,府河路1段-89-、88-、85-、83号,19.68971779568125,181
16,美岸路三段,19.7630850410431,29
16,秦皇寺西街,20.140275670466664,9
16,丁字街67,20.26145772189737,19
16,雅和南二路,20.36314222849904,69
16,黄龙大道2段,20.400940065275,12
16,利民一街92,20.60215126294615,13
16,新程大道,20.82033824741696,113
16,通济桥下街,20.86230805802292,16
16,正西街65号,21.07599716860953,42
16,正西街90号,21.141375475283848,96
16,府河路1段,21.246374551438883,36
16,正东中街65号,21.293538855377083,48
16,广都上街192号,21.327793197201064,94
16,雅和南一路,21.330934114278254,35
16,天研路,21.33880922394081,165
16,正西街61号,21.41290061553477,23
16,府河路1段-211号,21.66227089798041,74
16,正东中街69号,21.680146510195456,44
16,广都中街237号,21.691651661819535,87
16,华阳大道2段-238-、240号,21.972185642375003,8
16,天津路西段,22.11568418301548,8
16,广东街153,22.178512265407143,28
16,广东街192,22.303511378566,25
16,通济桥下街161,22.381785185688543,48
16,广都上街195号,22.41727219504906,53
16,府河路1段-217号,22.494743136025527,47
16,丽都街56号,22.501879143083336,18
16,顺圣路,22.80947230077604,8
16,府河路一段,22.873668389448017,81
16,湾河西街,22.88920147487576,11
16,和顺路一段,23.284933350873143,17
16,丽都街100号,23.45808687053889,18
16,广东街342,23.508578860411117,15
16,丽都街75号,23.590292880963634,11
16,华阳大道4段-153号,23.606744662159088,33
16,正西街187号,23.649312644792307,52
16,富民路3段-101,23.89306777230625,16
16,南湖大道,24.011026828288497,273
16,藕塘新街8,24.06234671149,10
16,南湖东路,24.096456977361115,66
16,华新中街101号,24.161151867941665,36
16,南湖西路,24.21598326543168,99
16,物联一路,24.23958262905556,9
16,正西街175号,24.279346947122928,48
16,正东上街192号,24.331752871153128,64
16,G213(益州大道南二段),24.34564959907879,67
16,海洋路,24.35321962975104,131
16,南湖路,24.380870133583095,73
16,锦江路2段,24.48069474767223,200
16,湾河东街,24.558224974019797,8
16,正东中街241号,24.640591592717644,17
16,正东中街80号,24.74914500712683,41
16,丽都街163号,24.770867572865,20
16,龙灯山路,24.922059662946467,85
16,华新中街226号,25.01273806548667,15
16,华阳大道2段-234-、236号,25.107509406833334,12
16,G108(麓山大道一段),25.12299801501557,370
16,杭州路西段,25.34630103758772,10
16,富民路4段,25.36994059610833,20
16,东寺北二路,25.45115948862331,37
16,正东下街240号,25.473505342505558,18
16,广都上街193号,25.477529364003445,29
16,正东中街229号,25.64063326759792,48
16,正东中街223号,26.38763115169,40
16,宁波路东段,26.44224318345375,12
16,利民三街88,26.6915606411158,19
16,广都中街235号,26.945777547842624,61
16,正东下街1号,27.00471139533684,38
16,剑和路一段,27.020046959717227,30
16,华江路,27.2092202954472,10
16,天府大道南段辅路,27.28651244509407,251
16,黄龙大道,27.45536503904672,119
16,二江路1段-419号,27.63711228296364,11
16,正西街225号,27.704485312834212,38
16,正东中街103号,27.72081438514666,15
16,G108(麓山大道二段),28.15449166543452,213
16,瑞祥路,28.35261563976119,102
16,蜀州路,28.76694801824924,12
16,二江路1段-307号,28.78669798009334,30
16,南延线,28.858464648724603,21
16,新码头南街15,28.880098418902,20
16,凤凰路,29.109635020615684,17
16,G213(牧华立交桥),29.19329263144775,67
16,协泰北街,29.2320460185946,37
16,华阳大道4段-303号,29.521861936010637,163
16,锦江路3段,29.63280193861211,132
16,二江路二段,29.751619491696665,30
16,南湖北路,29.860417214149287,154
16,荷韵路,29.90346417434205,13
16,正东中街99号,29.980984138522224,18
16,回龙寺路,30.022637509837494,8
16,悦和一街,30.163460378662965,18
16,武汉路东段辅路,30.194493055027777,12
16,广东街208号,30.257311925431484,9
16,正东中街134号,30.29533103067895,19
16,美岸路二段,30.33849790053676,34
16,东寺街,30.37958533783124,35
16,G213(天府大道南段),30.435364544917825,584
16,万顺路一段,30.443217189841715,60
16,牧鱼街,30.46983331415,8
16,广东街,30.68236729075844,32
16,G213(天府大道南一段),30.81211560127242,175
16,G213(两江路),30.88704212462424,139
16,正东中街128号,31.047855398228,25
16,丽都街165号,31.11785007056153,13
16,正东下街91号,31.37471147842256,82
16,顺兴路,31.71111396361556,42
16,华新中街162,31.76722140509091,33
16,南湖南路,31.78973049875758,118
16,老成仁路,31.86032965816588,85
16,华新中街220号,32.106037192900004,9
16,睦邻路,32.56003672835151,11
16,G108辅路,32.58793845845167,18
16,正东中街109号,32.72934251323182,44
16,香沙路,32.92918971756182,11
16,G213(老成仁路),33.35895365166008,119
16,二江路1段,33.426773568023584,39
16,G213(益州大道南一段),33.59473357056833,80
16,麓山大道1段,33.67665166405148,326
16,物联大道,33.82610904977778,15
16,绿野路三段,34.084084829674914,67
16,广东街246,34.218163760838884,18
16,东林寺北巷,34.26554596682692,26
16,滨江路,34.55535454229694,92
16,新码头街2,34.669093717539994,45
16,江畔路,34.92536661337116,67
16,蓉府一路,35.032969962561545,13
16,府河路2段,35.28534533639139,29
16,定安路,35.30064569135999,35
16,天府大道南段,35.306653459602806,148
16,荷韵南路,35.66713085769672,10
16,新码头南街47号,35.89988598979111,45
16,东山大道一段,35.98197391927232,41
16,绿野路一段,36.23794289473334,30
16,荷韵东路,36.52373978333333,12
16,万东路,36.71997752068738,26
16,龙马路,37.1040518628199,60
16,正西街292号,37.23689910269584,48
16,通济桥街10,37.27467038543749,32
16,云顶路,37.45041981789037,9
16,正东下街149号,37.6135168006317,41
16,新码头北街32,37.740205007897615,21
16,麓山大道一段,37.87704637618163,51
16,剑南大道南一段,38.11465649319677,321
16,正东下街217号,38.363840449111656,20
16,新码头街2号,38.40323000264167,24
16,梓州大道辅路,38.47967455405228,322
16,华阳绕城路,38.658140420998485,92
16,G108(牧华路三段),39.10263130391511,632
16,宁波路东段辅路,39.21064857297639,12
16,广东街208,39.76189014983888,9
16,协和大道,39.78385755633704,9
16,牧华路三段辅路,39.79132231952303,279
16,沈阳路西段,39.825170045361794,150
16,沈阳路东段,40.01481605390464,36
16,剑南大道南一段辅路,40.65672396132334,201
16,Y008,40.7320094829353,51
16,万顺路二段,40.880470129922216,9
16,,41.23048148378536,82
16,天府大道南一段辅路,41.69870382750351,114
16,梓州大道,42.92833336675693,226
16,武汉路西段辅路,42.95106085408712,149
16,梓州大道南一段辅路,43.311562098488906,61
16,空港四路,43.39080228576875,12
16,红星路南延线,43.56950064308433,257
16,天府大道南二段辅路,43.6712172534784,23
16,华府大道3段,43.79186886456665,64
16,梓州大道南一段,44.2609942933291,167
16,双兴大道,44.44900040849946,28
16,祥鹤二街,44.45723903553574,107
16,G213(成仁路),44.685110305174895,60
16,绿野路二段,45.653639796725,20
16,剑南大道南段辅路,45.77348153013102,344
16,X062辅路,46.0960182838558,8
16,双黄路,46.33890512934687,16
16,东山大道1段,47.00217980709167,12
16,正兴湾大桥,47.27227407500151,110
16,G108(生物城中路二段),47.78051998751808,11
16,G108(生物城中路一段),47.86454700802547,9
16,长顺大道一段,48.06556899751124,151
16,G108(牧华路二段),48.10693382728241,113
16,正公路,48.64540863967775,64
16,公黄路,49.246435179151824,8
16,G213(沈阳路西段),49.25811923217844,58
16,钟灵路,51.85700338314117,17
16,武汉路西段,51.96757733094889,120
16,天府大道南一段,53.28329152368449,100
16,剑南大道南段,53.41400252257069,426
16,货运大道,55.383614648913344,12
16,益州大道南一段,55.80934211722702,63
16,X062(剑南大道南段),56.43363530005218,46
16,温家山路,56.70565312516667,8
16,华府大道四段,58.247281688284495,27
16,锦江西43路,59.45991660156801,56
16,正公路辅路,60.405236396269,22
16,天府大道南二段,61.20556595039795,49
16,黄龙大道一段,64.73961374202156,34
16,协中路,64.84259741896757,111
16,黄龙大道1段,68.93277293400911,33
17,正北中街33号,5.180570386199999,10
17,正西街57号,6.930134209799999,8
17,正北上街102号,7.492365602933333,9
17,丁字街28号,8.646026064619047,14
17,丁字街18号,10.0707754077875,8
17,正北中街35号,10.082765528866668,12
17,广都中街203号,11.046704009108334,12
17,正北上街95,11.114403839466668,9
17,正北中街64号,11.185300638129998,10
17,正北中街37号,11.302181386508332,12
17,天明塘街,11.681240853690277,36
17,正东上街66号,11.860758802083636,55
17,正东上街170号,12.240464260422222,18
17,藕塘新街76,13.027104580545,10
17,正西街231号,13.07434395951818,11
17,美岸路一段,13.435664531412344,27
17,荷韵二街,13.561225501940912,11
17,通济桥下街108,13.575217979897223,54
17,广都上街193,13.856032325833333,18
17,华阳大道4段,14.060544174266669,9
17,府河路1段-95号,14.06950636996,25
17,华阳大道4段-200,14.155228521523076,13
17,正东上街57号,14.193511343373917,46
17,华阳大道2段-218号,14.353721793013156,38
17,祥鹤一街,14.400929243625,14
17,正西街282号,14.572668147475,8
17,通济桥下街198,14.59375418245415,155
17,府河路1段-92号,14.6142224257875,8
17,正东上街3,14.711642638043472,46
17,府河路1段-54-、56号,14.758954802618463,65
17,张家巷5号,14.819798125005976,67
17,湾河街,14.82672255755,9
17,富民路2段-52,14.83487194045,8
17,水津街110,15.236887056339476,19
17,正东下街120号,15.403477844581582,38
17,华阳大道4段-153号,15.437988826064284,28
17,新码头南街4号,15.6019050544,8
17,美岸路三段,15.664128826319356,31
17,正西街2号,15.722856341326294,97
17,广都中街239号,15.748099190026522,71
17,正西街60号,15.773358400654836,31
17,广宁路,15.821202197858335,79
17,正西街39号,15.836258358057774,45
17,中兴上街239号,16.251432911364287,14
17,华新中街97号,16.335822710177144,35
17,水韵路,16.383407120327085,8
17,正北中街68号,16.5919793090625,8
17,天津路西段,16.660401721958483,8
17,二江路2段-121号,16.80707542769706,17
17,南湖路102,16.867819566815385,13
17,正北中街2号,16.996408954965716,35
17,南湖路,17.045349384372717,78
17,新程大道,17.4192847705356,139
17,海洋路,17.434836229009058,138
17,海昌路,17.521746429073076,139
17,华阳大道4段-313,17.53654019127,10
17,丁字街67,17.62618252477143,14
17,正东上街153号,17.804654771961765,34
17,雅和南一路,17.921205548780897,42
17,利民一街92,18.004503059244442,18
17,正北上街85号-、83号-、81号,18.161663723892307,13
17,府河路1段-73-、71号,18.18536210008499,130
17,华阳大道3段,18.239612446502324,43
17,正西街49号,18.249509091925,8
17,协和上街127,18.41671889120909,11
17,府河路3段,18.443405234542222,115
17,协和上街275,18.475633091225,10
17,顺河街315号,18.5042734390625,8
17,正东中街241号,18.5109979933,10
17,正西街61号,18.53454840012,25
17,华阳大道4段-311号,18.606743208652087,48
17,正西街68号,18.66592427322941,17
17,政府街41,18.834391096945453,11
17,通济桥下街161,19.125494830913333,45
17,正东中街99号,19.145778270873077,26
17,G213(益州大道南二段),19.495237250963903,90
17,广都上街192号,19.82236060780843,83
17,正西街200号,19.869719485812503,8
17,雅和南二路,20.01489609579833,50
17,正东中街65号,20.03350083096333,45
17,府河路1段-217号,20.077089621634425,61
17,广都上街195号,20.17697761098096,42
17,正西街65号,20.265748074553485,43
17,正东上街181号,20.29293308914098,61
17,正北上街80号,20.439801039840003,15
17,广都中街237号,20.440032502655257,76
17,正东上街192号,20.583892496631517,73
17,府河路一段,20.642914332557933,87
17,宁波路西段,20.6802259495875,8
17,正西街42号,20.75585194175,18
17,府河路二段,20.863154482883143,60
17,正东上街157号,20.9953786977125,8
17,天研路,21.14376839144088,175
17,正西街90号,21.150859170935934,96
17,通济桥下街,21.23395313542308,13
17,华阳大道3段-159号,21.256640537157573,33
17,正东中街80号,21.27441125877917,48
17,正东上街166号,21.355290267953333,15
17,雅和街,21.549330898113336,15
17,华阳大道2段-230,21.60002226463722,86
17,广东街192,21.800582337985716,14
17,顺河街7号,21.84096603638889,9
17,华阳大道3段-191号,21.863786369755,20
17,华江路,21.983759049230773,13
17,府河路1段-89-、88-、85-、83号,21.99702169836124,206
17,华阳大道2段-234-、236号,22.17185088769091,11
17,丽都街100号,22.1932427455375,16
17,丽都街75号,22.217114633977783,9
17,府河路1段-211号,22.260216330275004,84
17,丽都街163号,22.674499437,19
17,广都上街49号,23.24448543693148,27
17,美邻巷,23.2675331105625,8
17,藕塘新街8,23.309214960532696,13
17,广东街153,23.36034532757333,15
17,广东街342,23.510977548672496,10
17,丽都街165号,23.535309200575004,8
17,汉州路,23.555873002321,15
17,南湖西路,23.64337399659159,113
17,正东中街69号,23.653234086075518,49
17,锦江路2段,23.87523753235807,202
17,富民路4段,24.142639267475,22
17,雅和南五路,24.165685549525,8
17,东寺北二路,24.16686244025817,33
17,G213(牧华立交桥),24.21711688418867,53
17,物联一路,24.263221036817857,14
17,正东下街240号,24.346153927133333,27
17,正东中街128号,24.394388460041668,12
17,府河路1段,24.43664346135156,32
17,富民路3段-101,24.49212791020769,13
17,和顺路一段,24.586111018815917,11
17,G108(麓山大道一段),24.65275333138022,370
17,瑞祥路,24.80756736123939,112
17,华新中街101号,24.92534176950345,29
17,美岸路二段,24.94155988500169,45
17,G108(麓山大道二段),24.944342274513257,232
17,梓林巷,25.11076228121042,16
17,广都上街193号,25.22821912943793,29
17,剑南大道南一段辅路,25.24362746226003,288
17,华新中街225号,25.2784654981,9
17,瑞祥西街,25.392331797226923,13
17,富民路3段,25.39479203442,10
17,丽都街56号,25.463503940693755,16
17,顺兴路,25.55196165501011,47
17,南湖大道,25.56698132125715,315
17,广都中街235号,25.6230240466452,73
17,天府大道南段辅路,25.706597707378428,282
17,南湖东路,25.83745248468445,74
17,湾河西街,25.888243308749995,9
17,黄龙大道2段,25.929779532796967,11
17,正东中街223号,25.95235109621952,41
17,杭州路西段,26.10538887155006,15
17,正西街175号,26.220795793087184,39
17,睦邻路,26.6390507563475,20
17,滨江路,26.67014939091944,145
17,正西街187号,26.75425474631509,53
17,祥鹤四街,26.77927760616417,20
17,剑和路一段,27.09042413578837,43
17,龙灯山路,27.282688345012204,82
17,剑南大道南一段,27.331058763738437,426
17,协泰北街,27.36991525409167,36
17,香沙路,27.47997931176889,9
17,华阳大道4段-303号,27.48973078158959,184
17,新码头南街15,27.61970372919429,14
17,南延线,28.02877063593125,16
17,东寺街,28.19577192875913,44
17,正东中街109号,28.20455334054783,46
17,万顺路一段,28.356684066419778,67
17,凤凰路,28.88085247832032,16
17,正东下街91号,29.090003888390356,83
17,G213(天府大道南段),29.30511293698497,630
17,正东下街1号,29.32178026051379,29
17,正东下街217号,29.34009071517046,22
17,G213(天府大道南一段),29.410538795319585,162
17,广东街,29.520421704328392,28
17,老成仁路,29.539847565015844,102
17,黄龙大道,29.55901183329505,101
17,利民三街88,29.769054669875,16
17,南湖北路,29.807736272578712,142
17,正东中街229号,29.86342788704872,39
17,东林寺北巷,30.225055618734096,22
17,麓山大道1段,30.34848158241753,358
17,荷韵南路,30.47218459463177,16
17,G213(两江路),30.508971811105155,141
17,宁波路东段,30.605306776237256,17
17,G213(老成仁路),30.77351493729812,106
17,二江路1段-307号,30.79256498414706,17
17,锦江路3段,30.8064064798696,125
17,二江路二段,30.894906594213158,19
17,正东中街211号,30.973389387816667,12
17,正西街225号,30.998545849861294,31
17,悦和一街,31.63937135990066,15
17,广东街246,31.72409784391,10
17,华新中街162,31.78867565285,26
17,顺圣路,32.430392590845784,13
17,南湖南路,32.56176337039417,124
17,正东中街134号,32.665926078080766,26
17,云龙东街,33.13918986209231,13
17,G213(益州大道南一段),33.533528035683425,109
17,龙马路,33.6874787082695,13
17,梓州大道辅路,33.8172093548746,360
17,沈阳路东段,33.95175558290802,35
17,荷韵路,34.6469751075245,10
17,绿野路三段,34.7456736659155,89
17,宁波路东段辅路,34.8203752140232,13
17,红星路南延线,34.83425562987901,261
17,府河路2段,34.91402898335983,39
17,宁波路西段辅路,34.96280198610334,10
17,新码头北街32,35.01522897456304,23
17,麓山大道一段,35.04920207549316,48
17,东山大道1段,35.07981056426,10
17,G108辅路,35.70391504585,24
17,江畔路,35.734366852656294,87
17,二江路1段,35.96086184971667,30
17,G108(牧华路三段),36.18274520297142,691
17,武汉路东段辅路,36.40798698270893,14
17,新码头南街47号,36.45115475759149,45
17,中彭路,36.494058294007225,9
17,沈阳路西段,36.63069500873516,250
17,定安路,36.793021740018105,29
17,东山大道一段,36.82170881820266,33
17,绿野路一段,37.14790231702612,37
17,蜀州路,37.27364050585037,20
17,天府大道南段,37.8461639053347,158
17,Y008,37.89315435554675,41
17,正西街292号,37.94955089770869,46
17,新码头街2,38.29991652847117,37
17,通济桥街10,38.41136378877601,25
17,华阳绕城路,38.44964535407961,105
17,荷韵东路,38.52976231023039,17
17,梓州大道南一段,38.77973753853281,164
17,物联大道,39.056024713414814,26
17,正东下街149号,39.06582446108065,31
17,牧华路三段辅路,40.30321485292912,330
17,华府大道3段,40.93570774396667,68
17,梓州大道南一段辅路,41.12010741294444,45
17,天府大道南二段辅路,41.39091970140538,45
17,物联三路,42.885527224185,10
17,,43.00129015653298,123
17,空港四路,43.06516069746333,11
17,武汉路西段辅路,43.32843454844782,198
17,新码头街2号,44.90168996000625,16
17,梓州大道,45.41693095101613,224
17,正兴湾大桥,45.8168413561737,145
17,长顺大道一段,46.36224997509762,184
17,绿野路二段,46.42716604350649,30
17,天府大道南一段辅路,46.48183613592113,125
17,双黄路,46.848205587517214,31
17,杭州路东段,46.85344127934852,9
17,剑南大道南段辅路,47.30044044124613,395
17,货运大道,47.60908603287858,8
17,钟灵路,47.84640484952308,26
17,G108(牧华路二段),48.08937809324198,112
17,万东路,48.2158055341402,17
17,物联二路,48.977729222675,8
17,武汉路西段,49.013446285006495,169
17,万顺路二段,49.54571447795001,12
17,祥鹤二街,49.625607782715385,139
17,双兴大道,49.89462660187251,46
17,X062辅路,50.3385453689196,17
17,温家山路,50.613760540454216,15
17,正公路,51.274239503547015,102
17,G108(生物城中路一段),51.55981524908754,15
17,剑南大道南段,51.98127199511523,493
17,G213(沈阳路西段),52.66641812531852,81
17,正公路辅路,52.70580192114604,63
17,G213(成仁路),52.7700014972015,85
17,天府大道南二段,53.32538118067933,52
17,天府大道南一段,53.89592077586853,138
17,益州大道南一段,54.816128400802704,117
17,华府大道四段,55.6449254336436,58
17,公黄路,56.264523546453205,13
17,X062(剑南大道南段),56.71844002275258,78
17,锦江西43路,57.50713940244387,105
17,G108(生物城中路二段),60.27098121411833,13
17,黄龙大道一段,60.905740575858665,24
17,协中路,62.29213632300189,130
17,黄龙大道1段,64.97600968138636,22
17,华府大道,65.9872747371125,8
18,瑞祥东街,3.70699295019,15
18,正北中街31号,6.5150896899,8
18,正北上街102号,7.6395323042125,8
18,正北中街35号,9.27914357262857,14
18,府河路1段-95号,10.359237535811763,17
18,祥鹤一街,10.469282754777083,32
18,正东上街66号,10.632445990791936,62
18,正北中街33号,10.75545429322,10
18,正东上街170号,10.819602802517393,23
18,丁字街18号,11.55290071485,16
18,丁字街28号,11.789073860257144,28
18,云龙路,11.954678623592049,28
18,正北中街37号,12.18843551059375,16
18,正东中街241号,12.23540399951,10
18,正东上街166号,12.294797869630772,26
18,水津街110,12.412968642866668,30
18,湾河东街35号,12.670671835755556,9
18,富民路2段-52,12.90944679476842,19
18,府河路1段-54-、56号,13.312632766698798,83
18,张家巷5号,13.395181741161904,63
18,广宁路,13.521722690133595,93
18,正西街57号,13.721822827363638,11
18,华阳大道4段-313,13.801899189550005,9
18,正北上街85号-、83号-、81号,13.917707939646151,13
18,九里埂路,13.92017282991818,11
18,通济桥下街108,14.02421424448152,46
18,正北中街43号,14.082040339941663,12
18,通济桥街166号,14.10997195802,10
18,富民路3段,14.15026384565,10
18,美岸路一段,14.226316204466178,34
18,天明塘街,14.626847205980436,23
18,通济桥下街198,14.636693667948157,124
18,南湖路,14.758217070873762,61
18,二江路2段-121号,14.9749469214,18
18,华阳大道3段-147号,15.009311007775,8
18,中兴上街239号,15.028275076687498,12
18,正东上街153号,15.06321462941143,35
18,正东上街57号,15.0820178215082,61
18,府河路二段,15.22175750975108,37
18,田家寺巷,15.432374739572916,8
18,正东下街120号,15.548969662239625,53
18,美岸路三段,15.646348653794446,36
18,正东上街3,15.747123848414706,51
18,海洋路,15.76492485048823,133
18,府河路1段-73-、71号,15.770209003853768,146
18,华阳大道4段-200,15.772374045999998,12
18,藕塘街117,15.85946186947,10
18,正西街60号,15.980515639017392,46
18,正北中街64号,16.064530293,12
18,正北中街68号,16.12761654842381,21
18,海昌路,16.29898324893861,147
18,府河路1段-92号,16.413772201589286,14
18,府河路3段,16.465609527493484,87
18,广都中街239号,16.56792524836245,79
18,正西街2号,16.591770731885585,112
18,华阳大道2段-218号,16.61495440469,40
18,新程大道,16.65475967889144,141
18,广东街192,16.696850810041177,17
18,政府街41,16.965317895961604,28
18,正西街65号,17.002931439368417,38
18,丁字街67,17.018809223960417,24
18,华阳大道4段-311号,17.072990857543484,69
18,藕塘新街76,17.11277772671786,14
18,通济桥下街,17.121335922859164,14
18,利民一街92,17.17453232808,15
18,荷韵一街,17.242751457366666,9
18,正西街39号,17.752264295422727,44
18,梓林巷,17.757510636082596,21
18,G108(麓山大道二段),17.879602133976803,244
18,正西街49号,17.914202421711764,17
18,华新中街97号,18.036925524133338,27
18,正北上街80号,18.0514227122,18
18,府河路1段-89-、88-、85-、83号,18.31025469021487,210
18,正西街61号,18.343907694622217,18
18,东寺北二路,18.44544976098901,37
18,华阳大道4段,18.533409931466664,9
18,湾河西街,18.68286589228334,9
18,广东街153,18.8688682391475,20
18,正北中街2号,18.936108654615303,49
18,华阳大道3段,18.993491372204996,40
18,广都上街11号,19.008435624092307,13
18,华阳大道3段-191号,19.164842088225,24
18,广都上街193,19.21161870717,30
18,府河路1段-217号,19.22123171994891,46
18,广都上街49号,19.357835438257144,28
18,广都上街192号,19.433203160660685,117
18,东山大道1段,19.8580368738625,8
18,正东上街181号,19.90738966557272,66
18,华阳大道4段-153号,20.08928417301146,48
18,协和上街275,20.21962571446,10
18,荷韵二街,20.304887912602084,8
18,睦邻路,20.326057091564586,24
18,湾河街,20.38944024082381,14
18,华阳大道2段-230,20.472264809723715,97
18,正西街90号,20.5039841168456,87
18,富民路3段-92,20.504662045333333,9
18,通济桥下街161,20.571854718885938,32
18,滨江路,20.636647273721035,264
18,雅和南一路,20.67855596518436,50
18,祥鹤四街,20.81706911674765,39
18,府河路1段-211号,20.947712623593848,65
18,丽都街165号,21.031605053546667,15
18,府河路一段,21.034174975699305,70
18,广东街342,21.04333164868809,14
18,天研路,21.36178497764065,120
18,正东下街240号,21.36222681381818,11
18,龙灯山路,21.491223064913523,122
18,南湖东路,21.58022739787129,108
18,华阳大道3段-159号,21.76056614119756,41
18,正东中街65号,21.81477582267778,45
18,雅和南二路,21.96119585974464,59
18,广都中街237号,21.97610140868761,113
18,正西街68号,22.295698040140003,10
18,瑞祥西街,22.34106420951288,22
18,南延线,22.34377527871591,22
18,广都上街193号,22.3662421193,33
18,藕塘新街8,22.452005940725,12
18,南湖西路,22.48377594487401,143
18,正东中街69号,22.600189179126414,53
18,物联一路,22.604923295859724,18
18,广都上街195号,22.61087681327636,55
